"Cameras","feature1","feature2","feature3","log_lik1","log_lik2","log_lik3","log_lik4","clus_prob1","clus_prob2","clus_prob3","clus_prob4","cluster_labels"
"Pentax_OptioA40_0_30720.JPG",79.954247,89.697136,-9.755223,-414.533415640495,-3.52373100506625,-113.981633528348,-216.378903094919,1.05675517444673e-07,0.999999682973448,1.05675517444673e-07,1.05675517444673e-07,1
"Pentax_OptioA40_0_30721.JPG",80.285667,91.188728,-8.23658,-432.451391298613,-4.07906746601764,-119.412830137226,-227.230845139693,1.84142403453576e-07,0.99999944757279,1.84142403453576e-07,1.84142403453576e-07,1
"Pentax_OptioA40_0_30722.JPG",76.746971,91.790741,-14.51022,-493.681969378669,-2.39677526798089,-147.103340996165,-262.968544281031,3.4240795760115e-08,0.999999897277613,3.4240795760115e-08,3.4240795760115e-08,1
"Pentax_OptioA40_0_30723.JPG",75.307487,93.161545,-13.914038,-502.335084415683,-2.39023642444745,-152.12515331919,-278.249440952981,3.4017630999515e-08,0.999999897947107,3.4017630999515e-08,3.4017630999515e-08,1
"Pentax_OptioA40_0_30724.JPG",74.889717,92.013878,-10.209233,-418.569319466334,-2.82474627525206,-124.314153847271,-252.194741406628,5.25302253966599e-08,0.999999842409324,5.25302253966599e-08,5.25302253966599e-08,1
"Pentax_OptioA40_0_30725.JPG",76.512085,91.370102,-8.521783,-398.142688566451,-3.33744135487655,-115.076168858952,-236.774818364697,8.77141879630192e-08,0.999999736857436,8.77141879630192e-08,8.77141879630192e-08,1
"Pentax_OptioA40_0_30726.JPG",78.021355,94.581192,-8.376005,-487.031035568366,-3.82680465337288,-142.089876793081,-268.58776750557,1.43086127858546e-07,0.999999570741616,1.43086127858546e-07,1.43086127858546e-07,1
"Pentax_OptioA40_0_30727.JPG",80.807785,95.287468,-13.801577,-611.677050997703,-3.49063302430079,-178.369051635509,-291.282054711221,1.02235121773055e-07,0.999999693294635,1.02235121773055e-07,1.02235121773055e-07,1
"Pentax_OptioA40_0_30728.JPG",80.262939,96.662613,-12.070785,-614.161258506643,-3.67817641002804,-180.018539946918,-300.782580982012,1.23324436437328e-07,0.999999630026691,1.23324436437328e-07,1.23324436437328e-07,1
"Pentax_OptioA40_0_30729.JPG",80.185471,96.157761,-9.722949,-568.228397730114,-4.05624271510229,-164.756584572154,-286.795315660103,1.79987005352368e-07,0.999999460038984,1.79987005352368e-07,1.79987005352368e-07,1
"Pentax_OptioA40_0_30730.JPG",78.344124,92.506355,-7.454975,-430.90555569508,-3.99387783510297,-122.935443947348,-242.84470744069,1.69104999248483e-07,0.999999492685002,1.69104999248483e-07,1.69104999248483e-07,1
"Pentax_OptioA40_0_30731.JPG",81.782188,94.232918,-9.682999,-539.688219315029,-4.32349690383717,-151.720829952439,-262.27533943236,2.35130016760184e-07,0.99999929460995,2.35130016760184e-07,2.35130016760184e-07,1
"Pentax_OptioA40_0_30732.JPG",82.437355,94.509293,-12.159959,-589.054589345088,-4.07761744985206,-166.76850932622,-273.241928906294,1.83875587678528e-07,0.999999448373237,1.83875587678528e-07,1.83875587678528e-07,1
"Pentax_OptioA40_0_30733.JPG",79.746445,94.453194,-15.611127,-608.026238040602,-3.06777782166819,-180.01033993233,-292.40108985345,6.6981751350191e-08,0.999999799054746,6.6981751350191e-08,6.6981751350191e-08,1
"Pentax_OptioA40_0_30734.JPG",75.951324,95.601448,-13.327583,-558.893486069935,-2.69701763291439,-169.832587588315,-301.717638246279,4.62314410407684e-08,0.999999861305677,4.62314410407684e-08,4.62314410407684e-08,1
"Pentax_OptioA40_0_30735.JPG",74.378502,94.057648,-11.835177,-484.601067012062,-2.64705296030723,-147.161686099321,-281.670978783499,4.39782610612605e-08,0.999999868065217,4.39782610612605e-08,4.39782610612605e-08,1
"Pentax_OptioA40_0_30736.JPG",75.74675,95.559097,-9.995401,-508.826303399086,-3.21168056588658,-153.111968307359,-289.125722184167,7.73486340200552e-08,0.999999767954098,7.73486340200552e-08,7.73486340200552e-08,1
"Pentax_OptioA40_0_30737.JPG",75.937065,93.553688,-8.140782,-438.800803061669,-3.53534877942249,-129.630880164114,-260.842055168867,1.06910390585577e-07,0.999999679268828,1.06910390585577e-07,1.06910390585577e-07,1
"Pentax_OptioA40_0_30738.JPG",76.799759,94.440331,-15.502914,-573.701838410131,-2.55463068041897,-174.055252490527,-297.161446368866,4.0095863752628e-08,0.999999879712409,4.0095863752628e-08,4.0095863752628e-08,1
"Pentax_OptioA40_0_30739.JPG",77.469704,97.078674,-11.86351,-590.605120291787,-3.20582173106488,-177.582224925405,-309.853372665239,7.68967862323219e-08,0.999999769309641,7.68967862323219e-08,7.68967862323219e-08,1
"Pentax_OptioA40_0_30740.JPG",77.796715,96.827255,-8.768976,-547.193536238535,-3.87784376520979,-162.508995616766,-296.232233834735,1.50578692838193e-07,0.999999548263922,1.50578692838193e-07,1.50578692838193e-07,1
"Pentax_OptioA40_0_30741.JPG",80.342735,93.917526,-7.177022,-484.937046989735,-4.60423604382447,-137.003751168312,-254.548998920405,3.1133747706947e-07,0.999999065987569,3.1133747706947e-07,3.1133747706947e-07,1
"Pentax_OptioA40_0_30742.JPG",75.443092,89.542984,-8.1169,-345.167854890865,-3.23083254953744,-99.1750928031636,-219.361648199274,7.88442899997162e-08,0.99999976346713,7.88442899997162e-08,7.88442899997162e-08,1
"Pentax_OptioA40_0_30743.JPG",82.187813,91.543625,-9.382133,-478.771560995107,-4.31838133639125,-130.477378865868,-231.455615228385,2.33930265746367e-07,0.999999298209203,2.33930265746367e-07,2.33930265746367e-07,1
"Pentax_OptioA40_0_30744.JPG",78.464806,96.841309,-14.647759,-638.1977604734,-3.05329011171308,-192.249396101652,-317.431235608676,6.60183351192585e-08,0.999999801944995,6.60183351192585e-08,6.60183351192585e-08,1
"Pentax_OptioA40_0_30745.JPG",78.341057,92.261177,-16.493093,-555.67747794413,-2.61543745090845,-165.709049473783,-275.459127927529,4.26096153868959e-08,0.999999872171154,4.26096153868959e-08,4.26096153868959e-08,1
"Pentax_OptioA40_0_30753.JPG",77.741127,87.102615,-14.446902,-407.26912814315,-2.27677493562291,-116.503017460147,-213.357097630343,3.03688519061183e-08,0.999999908893444,3.03688519061183e-08,3.03688519061183e-08,1
"Pentax_OptioA40_0_30754.JPG",75.515175,87.491531,-13.563208,-378.76442744971,-2.09484391304934,-110.487981214364,-217.699009755702,2.53172624267412e-08,0.999999924048213,2.53172624267412e-08,2.53172624267412e-08,1
"Pentax_OptioA40_0_30755.JPG",78.324249,86.93856,-9.388798,-337.785398996299,-3.13813954206528,-91.6250026593839,-191.074927371667,7.186446505672e-08,0.999999784406605,7.186446505672e-08,7.186446505672e-08,1
"Pentax_OptioA40_0_30756.JPG",78.233894,86.802017,-8.233819,-320.962476811825,-3.41758313752595,-86.3122479224732,-186.957427943185,9.5033115781969e-08,0.999999714900653,9.5033115781969e-08,9.5033115781969e-08,1
"Pentax_OptioA40_0_30757.JPG",79.188461,89.145111,-7.043631,-363.794594036211,-4.07293165723846,-99.0039689296191,-205.480117482099,1.83016000934123e-07,0.999999450951997,1.83016000934123e-07,1.83016000934123e-07,1
"Pentax_OptioA40_0_30758.JPG",78.98037,86.654922,-11.563078,-368.461718429885,-2.80746352870414,-100.622630636848,-194.370891260825,5.16301592238235e-08,0.999999845109522,5.16301592238235e-08,5.16301592238235e-08,1
"Pentax_OptioA40_0_30759.JPG",77.241333,86.922966,-12.448474,-367.37367633532,-2.39217163702749,-103.609540240977,-203.648556521858,3.40835260779204e-08,0.999999897749422,3.40835260779204e-08,3.40835260779204e-08,1
"Pentax_OptioA40_0_30760.JPG",79.58313,87.226753,-14.157824,-425.403099708361,-2.64754932382772,-118.916555989364,-209.832047158578,4.400009568041e-08,0.999999867999713,4.400009568041e-08,4.400009568041e-08,1
"Pentax_OptioA40_0_30761.JPG",79.658379,86.786674,-10.876943,-369.344339818899,-3.07598249233737,-99.5096899120509,-192.012011404219,6.75335750828332e-08,0.999999797399275,6.75335750828332e-08,6.75335750828332e-08,1
"Pentax_OptioA40_0_30762.JPG",75.905724,88.815811,-16.134516,-451.420013257015,-2.0680146126837,-135.001826880502,-242.781164747732,2.46470489369289e-08,0.999999926058853,2.46470489369289e-08,2.46470489369289e-08,1
"Pentax_OptioA40_0_30763.JPG",73.133652,89.414505,-11.37078,-365.188116565378,-2.3751285621442,-108.941853610317,-233.770617185975,3.35075601254691e-08,0.99999989947732,3.35075601254691e-08,3.35075601254691e-08,1
"Pentax_OptioA40_0_30764.JPG",76.541573,87.314789,-7.54845,-305.717849278856,-3.39432053091695,-84.3530961718133,-193.723591571781,9.28479139039766e-08,0.999999721456258,9.28479139039766e-08,9.28479139039766e-08,1
"Pentax_OptioA40_0_30765.JPG",77.458885,88.107971,-7.850691,-332.888994917771,-3.4644587586431,-91.7782963395053,-200.089335761589,9.95939102756659e-08,0.999999701218269,9.95939102756659e-08,9.95939102756659e-08,1
"Pentax_OptioA40_0_30766.JPG",77.059647,86.076523,-13.940035,-373.70647502444,-2.17002801354646,-106.360920028442,-202.699687134332,2.72941000926716e-08,0.9999999181177,2.72941000926716e-08,2.72941000926716e-08,1
"Pentax_OptioA40_0_30767.JPG",75.904068,87.820625,-10.091463,-338.734438449918,-2.68670202804633,-96.1243884919644,-206.62161798212,4.57569871962711e-08,0.999999862729039,4.57569871962711e-08,4.57569871962711e-08,1
"Pentax_OptioA40_0_30770.JPG",78.253677,88.980232,-15.9894,-475.380754431266,-2.39752779758264,-138.85879444393,-238.712885928128,3.42665726667065e-08,0.999999897200282,3.42665726667065e-08,3.42665726667065e-08,1
"Pentax_OptioA40_0_30771.JPG",82.583351,88.72802,-13.185058,-477.910657608639,-3.60798379057243,-129.529328519568,-215.896537984258,1.14964799632563e-07,0.999999655105601,1.14964799632563e-07,1.14964799632563e-07,1
"Pentax_OptioA40_0_30772.JPG",76.491249,84.920212,-10.759453,-301.725694978817,-2.49182269052649,-82.8132183324962,-180.52260385641,3.76549794025924e-08,0.999999887035062,3.76549794025924e-08,3.76549794025924e-08,1
"Pentax_OptioA40_0_30773.JPG",76.490944,84.91703,-10.760252,-301.681439699919,-2.49152164439063,-82.7989677097294,-180.497592301195,3.7643645224395e-08,0.999999887069064,3.7643645224395e-08,3.7643645224395e-08,1
"Pentax_OptioA40_0_30774.JPG",73.878693,84.292816,-8.355452,-240.20907120367,-2.84018000978429,-66.3544613047618,-174.34947182803,5.33472514409711e-08,0.999999839958246,5.33472514409711e-08,5.33472514409711e-08,1
"Pentax_OptioA40_0_30775.JPG",73.874138,84.284561,-8.351253,-239.998270463712,-2.84093128366522,-66.2908272518397,-174.279207330377,5.33873448877335e-08,0.999999839837965,5.33873448877335e-08,5.33873448877335e-08,1
"Pentax_OptioA40_1_31061.JPG",88.90683,49.31834,-2.443477,-377.93861346247,-11.012653207262,-79.5959246631504,2.39792863650657,5.8666464898433e-10,3.10527324878386e-06,5.8666464898433e-10,0.999996893553422,3
"Pentax_OptioA40_1_31062.JPG",88.901527,49.39098,-2.402175,-376.50571052944,-11.0201630594683,-79.1627754369439,2.40810158425458,5.80726825731875e-10,3.05085046571897e-06,5.80726825731875e-10,0.99999694798808,3
"Pentax_OptioA40_1_31063.JPG",88.865852,49.635208,-2.070587,-370.311845118869,-11.1317303066824,-77.423257807153,2.40104102348951,5.84841768968866e-10,2.7481734077903e-06,5.84841768968866e-10,0.999997250656909,3
"Pentax_OptioA40_1_31064.JPG",88.873161,49.799232,-1.895654,-367.097762387792,-11.2011572869329,-76.445699699995,2.37192095360948,6.02122858639832e-10,2.63964641222269e-06,6.02122858639832e-10,0.999997359149342,3
"Pentax_OptioA40_1_31065.JPG",89.02018,49.301807,-2.466332,-380.527612503639,-11.0628935737349,-80.0853433028222,2.38277741088974,5.95621079818271e-10,2.99823089964039e-06,5.95621079818271e-10,0.999997000577858,3
"Pentax_OptioA40_1_31066.JPG",88.987175,49.377155,-2.399334,-378.362477897598,-11.0679554539547,-79.5114722878645,2.39640684611209,5.8755820478109e-10,2.94271364115084e-06,5.8755820478109e-10,0.999997056111242,3
"Pentax_OptioA40_1_31067.JPG",88.972397,49.639153,-2.10865,-372.533934979274,-11.1677114660046,-77.8033556860129,2.39675483000987,5.87353944167848e-10,2.66245703040676e-06,5.87353944167848e-10,0.999997336368262,3
"Pentax_OptioA40_1_31068.JPG",89.008904,49.825077,-1.941092,-369.604137349795,-11.2456025111199,-76.8235810711961,2.3691484116645,6.03794650951907e-10,2.53193229905943e-06,6.03794650951907e-10,0.999997466860112,3
"Pentax_OptioA40_1_31069.JPG",88.857925,49.256725,-2.462334,-378.027875022857,-10.9864611813566,-79.7663794201989,2.39271424277767,5.8973168058621e-10,3.20433041863374e-06,5.8973168058621e-10,0.999996794490118,3
"Pentax_OptioA40_1_31070.JPG",88.882896,49.342617,-2.344105,-376.534256214685,-11.0451527060503,-79.2638110088658,2.39917471627401,5.85934133672748e-10,3.00225141728101e-06,5.85934133672748e-10,0.999996996576714,3
"Pentax_OptioA40_1_31071.JPG",88.789909,49.650852,-2.050391,-368.500067047433,-11.1004509058046,-77.0720690514343,2.40530204458326,5.82355003788475e-10,2.82341805323016e-06,5.82355003788475e-10,0.999997175417237,3
"Pentax_OptioA40_1_31072.JPG",88.766617,49.891838,-1.878824,-363.596711385475,-11.1424295848128,-75.6292715141673,2.37966492832392,5.97477959866577e-10,2.77767862606822e-06,5.97477959866577e-10,0.999997221126418,3
"Pentax_OptioA40_1_31073.JPG",88.875534,49.177757,-2.551672,-380.089728275752,-10.9632434986573,-80.3420744391478,2.37642558157958,5.99416203178509e-10,3.3334411264695e-06,5.99416203178509e-10,0.999996665360041,3
"Pentax_OptioA40_1_31074.JPG",88.868629,49.356724,-2.396214,-376.346160028418,-11.0105732355156,-79.2156300246692,2.4059671567228,5.81967647893137e-10,3.0868241888258e-06,5.81967647893137e-10,0.999996912011876,3
"Pentax_OptioA40_1_31075.JPG",88.841957,49.734261,-2.019899,-368.114077026486,-11.1314585601326,-76.8019655977743,2.40039695263993,5.85218568359939e-10,2.75069121966015e-06,5.85218568359939e-10,0.999997248138343,3
"Pentax_OptioA40_1_31076.JPG",88.772232,49.923946,-1.850113,-363.086675782664,-11.1555561267653,-75.4612533655509,2.37191451792018,6.02126659577633e-10,2.76279342314549e-06,6.02126659577633e-10,0.999997236002323,3
"Pentax_OptioA40_1_31077.JPG",88.790527,49.080074,-2.618684,-380.327967169857,-10.9004496969752,-80.6463508218659,2.3615162601482,6.08419881959466e-10,3.60274858922653e-06,6.08419881959466e-10,0.999996396034571,3
"Pentax_OptioA40_1_31078.JPG",89.046448,49.286995,-2.415582,-380.967724579655,-11.1031384927801,-80.1779945233698,2.37528438454481,6.00100904758842e-10,2.90164778240494e-06,6.00100904758842e-10,0.999997097152016,3
"Pentax_OptioA40_1_31079.JPG",88.888008,49.749119,-2.029915,-368.843760789117,-11.1483605913987,-76.8941435768362,2.39882656227256,5.86138336474805e-10,2.70885018845779e-06,5.86138336474805e-10,0.999997289977535,3
"Pentax_OptioA40_1_31080.JPG",88.620079,49.886391,-1.753371,-360.194253121033,-11.131415367446,-75.0349629376244,2.35269976872689,6.13808167104358e-10,2.88519493322271e-06,6.13808167104358e-10,0.99999711357745,3
"Pentax_OptioA40_1_31081.JPG",88.480362,49.177223,-2.859444,-374.362090372471,-10.6152582254729,-79.4956350388174,2.37698679841811,5.99079065656471e-10,4.71795274494575e-06,5.99079065656471e-10,0.999995280849097,3
"Pentax_OptioA40_1_31082.JPG",89.070572,49.069248,-2.294951,-384.046366957471,-11.2037158508516,-81.1902275862413,2.32044302502639,6.33930485910375e-10,2.77198810453556e-06,6.33930485910375e-10,0.999997226744035,3
"Pentax_OptioA40_1_31083.JPG",88.379959,49.62561,-1.903685,-360.222083214521,-10.968477887148,-75.684602905821,2.38876802578569,5.92063445585885e-10,3.27536499212826e-06,5.92063445585885e-10,0.999996723450881,3
"Pentax_OptioA40_1_31084.JPG",88.868767,50.168797,-1.752326,-360.917198843129,-11.2228792804991,-74.5069840976988,2.32914494560189,6.28438053270121e-10,2.69582408554096e-06,6.28438053270121e-10,0.999997302919038,3
"Pentax_OptioA40_1_31085.JPG",88.871231,48.917042,-2.707976,-384.926197066686,-10.9217880549113,-81.865951652935,2.30882573131752,6.41337380390671e-10,3.71750501901821e-06,6.41337380390671e-10,0.999996281212306,3
"Pentax_OptioA40_1_31086.JPG",89.218201,49.078098,-2.426093,-387.561813852117,-11.2165831512604,-81.8126470778424,2.30911455340032,6.41152783690104e-10,2.76773397856753e-06,6.41152783690104e-10,0.999997230983716,3
"Pentax_OptioA40_1_31087.JPG",88.487419,50.041893,-2.238194,-358.036537769424,-10.8019914171687,-74.4325757767266,2.46227500006074,5.50103535866789e-10,3.59441324787772e-06,5.50103535866789e-10,0.999996404486545,3
"Pentax_OptioA40_1_31088.JPG",88.69149,50.069645,-1.53918,-357.823361857901,-11.2533447721494,-74.1687347948866,2.27072251454828,6.66246561736726e-10,2.77227425723106e-06,6.66246561736726e-10,0.99999722639325,3
"Pentax_OptioA40_1_31089.JPG",88.459991,48.684677,-2.717295,-380.674466982476,-10.7387746943921,-81.7219826078385,2.26374636482547,6.70909374186408e-10,4.66979732418105e-06,6.70909374186408e-10,0.999995328860857,3
"Pentax_OptioA40_1_31090.JPG",88.182854,48.772285,-2.193508,-370.999239000643,-10.8409269512179,-79.6677736472475,2.27659999306133,6.62341276207909e-10,4.16254116733759e-06,6.62341276207909e-10,0.99999583613415,3
"Pentax_OptioA40_1_31091.JPG",89.586792,49.542912,-1.611791,-383.439758049023,-11.7569345722108,-79.7797179412561,2.14635581689317,7.54478956292715e-10,1.89762499806945e-06,7.54478956292715e-10,0.999998100866044,3
"Pentax_OptioA40_1_31092.JPG",89.127113,50.111134,-1.305069,-364.540694098049,-11.5955408860543,-75.1884019367199,2.11787039345677,7.76279327548842e-10,2.29428800103403e-06,7.76279327548842e-10,0.99999770415944,3
"Pentax_OptioA40_1_31093.JPG",90.160889,48.802296,-2.75514,-412.665091077497,-11.6100858940176,-86.9056786580106,1.99268467861809,8.79802860040314e-10,2.56271681498965e-06,8.79802860040314e-10,0.999997435523579,3
"Pentax_OptioA40_1_31094.JPG",90.404762,49.108086,-2.246658,-409.984400297781,-11.9506493006591,-85.5126826780534,1.98009781545386,8.90947442960707e-10,1.8463882038263e-06,8.90947442960707e-10,0.999998151829901,3
"Pentax_OptioA40_1_31095.JPG",90.488007,50.041401,-2.207675,-397.662401667772,-11.8932953740219,-81.1907806618254,2.03513891656743,8.43233860363978e-10,1.85061373559e-06,8.43233860363978e-10,0.999998147699797,3
"Pentax_OptioA40_1_31096.JPG",90.062927,51.255428,-0.894782,-365.511057353843,-12.1737958945131,-72.8072283592205,1.45019419592271,1.5135125094031e-09,2.50956240568802e-06,1.5135125094031e-09,0.999997487410569,3
"Pentax_OptioA40_1_31097.JPG",89.995438,48.843311,-2.843167,-409.202877395176,-11.4709027685633,-86.2504321466101,2.04749104511567,8.32881410630627e-10,2.78821018068162e-06,8.32881410630627e-10,0.999997210124057,3
"Pentax_OptioA40_1_31098.JPG",90.056229,49.115265,-2.399077,-403.607413164906,-11.6795397238839,-84.4539240488609,2.11559695758819,7.78046296471143e-10,2.11430675388799e-06,7.78046296471143e-10,0.999997884137154,3
"Pentax_OptioA40_1_31099.JPG",88.620758,50.721722,-2.972781,-355.394891657038,-10.4314585156534,-72.7385953327207,2.35766567317106,6.10765841906475e-10,5.78040308405523e-06,6.10765841906475e-10,0.999994218375384,3
"Pentax_OptioA40_1_31100.JPG",90.14035,51.215984,-1.758114,-371.779029014904,-11.7713156740705,-74.053946915732,1.86242288177657,1.0022068867806e-09,2.48472032455702e-06,1.0022068867806e-09,0.999997513275262,3
"Pentax_OptioA40_1_31163.JPG",88.357483,48.956921,-3.244606,-377.841895297558,-10.4053252500609,-80.8168507314666,2.2435834966484,6.8457277290154e-10,6.65045493961952e-06,6.8457277290154e-10,0.999993348175915,3
"Pentax_OptioA40_1_31164.JPG",87.998466,49.480392,-2.985151,-361.491783529244,-10.276300202306,-76.6342736770717,2.39571210846429,5.87964454731912e-10,6.49848707547739e-06,5.87964454731912e-10,0.999993500336996,3
"Pentax_OptioA40_1_31165.JPG",89.506393,50.458462,-2.240138,-371.991940520641,-11.2790808784434,-75.8666347374651,2.30861433622644,6.41473686254633e-10,2.6013915752514e-06,6.41473686254633e-10,0.999997397325477,3
"Pentax_OptioA40_1_31166.JPG",89.318184,50.33976,-0.988234,-363.569074919241,-11.8344115084854,-74.4815668613676,1.89205965338019,9.72940746549415e-10,2.26472647736375e-06,9.72940746549415e-10,0.999997733327641,3
"Pentax_OptioA40_1_31167.JPG",88.883072,50.963608,-2.297466,-353.09116521973,-10.8573220556802,-71.5464898059426,2.31597771747869,6.36766768181468e-10,3.9367510344126e-06,6.36766768181468e-10,0.999996061975432,3
"Pentax_OptioA40_1_31169.JPG",88.425423,49.035645,-1.205965,-366.442244705761,-11.428905443737,-78.0517756495301,2.01590289712354,8.59610348025461e-10,3.00108188503146e-06,8.59610348025461e-10,0.999996997198894,3
"Pentax_OptioA40_1_31170.JPG",89.363045,49.688431,-3.147543,-385.707982184097,-10.8722453110657,-80.3475981157433,2.29386442581647,6.51004601621278e-10,3.96516794997745e-06,6.51004601621278e-10,0.999996033530041,3
"Pentax_OptioA40_1_31171.JPG",89.402794,48.598824,-3.199752,-403.384833523898,-11.0164199031036,-86.0360738393062,2.04465290404247,8.35247253242969e-10,4.40442696720601e-06,8.35247253242969e-10,0.999995593902538,3
"Pentax_OptioA40_1_31172.JPG",91.497284,47.893887,-4.442695,-466.718131516291,-11.765901518474,-99.4924606396108,0.251669190242961,5.01758183752779e-09,1.25073408791332e-05,5.01758183752779e-09,0.999987482623957,3
"Pentax_OptioA40_1_31173.JPG",91.588699,47.840218,-4.514954,-470.116717999636,-11.7989534976925,-100.272913455229,0.110419918400148,5.77879944228974e-09,1.39366921359044e-05,5.77879944228974e-09,0.999986051750265,3
"Pentax_OptioA40_1_31174.JPG",90.016922,48.459339,-2.062548,-411.080078356734,-11.9122088453643,-87.2504650725559,1.89139826505944,9.73584614652181e-10,2.09667544045104e-06,9.73584614652181e-10,0.99999790137739,3
"Pentax_OptioA40_1_31175.JPG",89.22789,48.907005,-1.025495,-383.114798772231,-11.9563861123629,-81.1981494017143,1.80722316923976,1.05908409150473e-09,2.18228323201784e-06,1.05908409150473e-09,0.9999978155986,3
"Pentax_OptioA40_1_31176.JPG",89.161995,50.671001,-0.594369,-354.150531479483,-11.9220671930144,-72.1393263680021,1.59128503428812,1.31434965409924e-09,2.80277989129767e-06,1.31434965409924e-09,0.999997194591409,3
"Pentax_OptioA40_1_31177.JPG",88.957367,47.794205,-3.128077,-407.064707620379,-10.9260723713681,-88.6890532135043,1.77016654105937,1.09906183304273e-09,6.34346872673529e-06,1.09906183304273e-09,0.99999365433315,3
"Pentax_OptioA40_1_31178.JPG",88.805588,50.33707,-3.440634,-367.379123398781,-10.3620526904423,-75.8864378992906,2.26791285068607,6.68118446776562e-10,6.77760627924358e-06,6.68118446776562e-10,0.999993221057484,3
"Pentax_OptioA40_1_31179.JPG",90.007156,50.118561,-3.275559,-393.210763402848,-11.108076792333,-80.7005107987652,2.10374810576264,7.87318767253363e-10,3.78814666333791e-06,7.87318767253363e-10,0.999996210278699,3
"Pentax_OptioA40_1_31180.JPG",90.141525,49.417377,-1.099855,-394.027795883175,-12.3455122791339,-81.8302437936579,1.72934290195456,1.14486339055917e-09,1.59896604309561e-06,1.14486339055917e-09,0.99999839874423,3
"Pentax_OptioA40_1_31181.JPG",90.144119,49.672905,-0.829812,-389.075609866262,-12.4573684747142,-80.3723668718313,1.58253043387205,1.3259082957993e-09,1.65598856204022e-06,1.3259082957993e-09,0.999998341359621,3
"Pentax_OptioA40_1_31182.JPG",88.731766,50.301891,-0.312085,-349.810971230671,-11.901462116277,-72.2500298510108,1.44825684684343,1.51644635341682e-09,3.30103133195743e-06,1.51644635341682e-09,0.999996695935775,3
"Pentax_OptioA40_1_31183.JPG",88.989853,49.40081,0.038932,-366.623373035634,-12.3512226879311,-77.2697885449959,1.05330143599068,2.25088901541358e-09,3.12580179491414e-06,2.25088901541358e-09,0.999996869696427,3
"Pentax_OptioA40_1_31184.JPG",86.071213,54.338978,-4.135777,-272.868697270598,-8.29083505448068,-52.3693143388169,-0.98228185108657,1.72106005337201e-08,0.00138515977362884,1.72106005337201e-08,0.99861480580517,3
"Pentax_OptioA40_1_31185.JPG",86.004341,52.646187,-4.679162,-295.077801994103,-8.23028236350244,-59.6521077949934,0.091689143250937,5.885179923875e-09,0.000503223568933925,5.885179923875e-09,0.999496764660706,3
"Pentax_OptioA40_1_31186.JPG",85.043007,50.643166,-3.466708,-296.171441410891,-8.59932181867195,-63.1496239384984,1.22889039344592,1.88820716559025e-09,0.000111630106256431,1.88820716559025e-09,0.999888366117329,3
"Pentax_OptioA40_1_31187.JPG",82.973572,47.894203,-4.106055,-310.064630181083,-7.94322202190063,-72.666428497492,-1.25108549926435,2.24917662916317e-08,0.00256266740938127,2.24917662916317e-08,0.997437287607086,3
"Pentax_OptioA40_1_31188.JPG",82.95179,47.889149,-4.112297,-309.873554208722,-7.9341663631674,-72.65283529112,-1.27953179830709,2.313849479497e-08,0.00266033651632059,2.313849479497e-08,0.99733961720669,3
"Pentax_OptioA40_1_31189.JPG",86.723007,51.184582,-4.489014,-324.72416862686,-8.79954041979409,-67.5035050504432,1.24608087083634,1.85606587046478e-09,8.98199639514781e-05,1.85606587046478e-09,0.999910176323917,3
"Pentax_OptioA40_1_31190.JPG",85.683495,49.83968,-2.226933,-310.538115027992,-9.54372509619128,-66.8495553338669,1.8074719438178,1.05879718485595e-09,2.43448377813494e-05,1.05879718485595e-09,0.999975653044624,3
"Pentax_OptioA40_1_31191.JPG",86.854866,51.844872,-1.630051,-300.153005200234,-10.0967551017607,-60.5181535942465,1.66063790908294,1.22626834632296e-09,1.6218687063628e-05,1.22626834632296e-09,0.9999837788604,3
"Pentax_OptioA40_1_31198.JPG",89.700661,47.956421,-1.943938,-412.105255728022,-11.8673670600191,-88.6808375321628,1.72971106737263,1.14444084903442e-09,2.57760611515482e-06,1.14444084903442e-09,0.999997420105003,3
"Pentax_OptioA40_1_31199.JPG",92.898811,44.55999,-1.607259,-538.834740538861,-14.4501538672054,-119.940394547929,-3.33314649289596,1.80863902064782e-07,3.09483613849017e-05,1.80863902064782e-07,0.999968689910811,3
"Pentax_OptioA40_1_31200.JPG",90.559631,50.752766,-2.669447,-391.817554096783,-11.6195145030854,-78.7584127435346,1.94230239128358,9.25264867485863e-10,2.66985663130197e-06,9.25264867485863e-10,0.999997328292839,3
"Pentax_OptioA40_1_31201.JPG",85.673218,51.023827,-1.993942,-292.434559376864,-9.50238323459962,-61.0379961500919,1.62097477829101,1.27586511243404e-09,3.05740271328427e-05,1.27586511243404e-09,0.999969423421137,3
"Pentax_OptioA40_1_31202.JPG",85.666885,51.116657,-2.060416,-291.438223633725,-9.45503024840476,-60.6858432686474,1.60503306283644,1.29636498927073e-09,3.25716290833163e-05,1.29636498927073e-09,0.999967425778187,3
"Pentax_OptioA40_1_31203.JPG",90.913498,50.914932,-2.518339,-396.087178816219,-11.875837205648,-79.0785961317159,1.75425600623469,1.11669264513272e-09,2.49390531596781e-06,1.11669264513272e-09,0.999997503861299,3
"Pentax_OptioA40_1_31204.JPG",92.92012,44.530426,-1.602829,-539.863507486981,-14.4708765709002,-120.207080098759,-3.39369030403186,1.9215211850218e-07,3.22095253392104e-05,1.9215211850218e-07,0.999967406170424,3
