Camera,Feature1,Feature2,Feature3,log_lik1,log_lik2,log_lik3,log_lik4,clus_prob1,clus_prob2,clus_prob3,clus_prob4,pr$cluster_labels
Pentax_OptioA40_0_30726.JPG,78.021355,94.581192,-8.376005,-487.0310355684,-3.8268046534,-142.0898767931,-268.5877675056,1.43086127858546E-007,0.9999995707,1.43086127858546E-007,1.43086127858546E-007,1
Pentax_OptioA40_0_30727.JPG,80.807785,95.287468,-13.801577,-611.6770509977,-3.4906330243,-178.3690516355,-291.2820547112,1.02235121773055E-007,0.9999996933,1.02235121773055E-007,1.02235121773055E-007,1
Pentax_OptioA40_0_30728.JPG,80.262939,96.662613,-12.070785,-614.1612585066,-3.67817641,-180.0185399469,-300.782580982,1.23324436437328E-007,0.99999963,1.23324436437328E-007,1.23324436437328E-007,1
Pentax_OptioA40_0_30729.JPG,80.185471,96.157761,-9.722949,-568.2283977301,-4.0562427151,-164.7565845722,-286.7953156601,0.00000018,0.99999946,0.00000018,0.00000018,1
Pentax_OptioA40_0_30730.JPG,78.344124,92.506355,-7.454975,-430.9055556951,-3.9938778351,-122.9354439473,-242.8447074407,1.69104999248483E-007,0.9999994927,1.69104999248483E-007,1.69104999248483E-007,1
Pentax_OptioA40_0_30731.JPG,81.782188,94.232918,-9.682999,-539.688219315,-4.3234969038,-151.7208299524,-262.2753394324,2.35130016760184E-007,0.9999992946,2.35130016760184E-007,2.35130016760184E-007,1
Pentax_OptioA40_0_30732.JPG,82.437355,94.509293,-12.159959,-589.0545893451,-4.0776174499,-166.7685093262,-273.2419289063,1.83875587678528E-007,0.9999994484,1.83875587678528E-007,1.83875587678528E-007,1
Pentax_OptioA40_0_30733.JPG,79.746445,94.453194,-15.611127,-608.0262380406,-3.0677778217,-180.0103399323,-292.4010898535,0.000000067,0.9999997991,0.000000067,0.000000067,1
Pentax_OptioA40_0_30734.JPG,75.951324,95.601448,-13.327583,-558.8934860699,-2.6970176329,-169.8325875883,-301.7176382463,4.62314410407684E-008,0.9999998613,4.62314410407684E-008,4.62314410407684E-008,1
Pentax_OptioA40_0_30735.JPG,74.378502,94.057648,-11.835177,-484.6010670121,-2.6470529603,-147.1616860993,-281.6709787835,0.000000044,0.9999998681,0.000000044,0.000000044,1
Pentax_OptioA40_0_30736.JPG,75.74675,95.559097,-9.995401,-508.8263033991,-3.2116805659,-153.1119683074,-289.1257221842,7.73486340200552E-008,0.999999768,7.73486340200552E-008,7.73486340200552E-008,1
Pentax_OptioA40_0_30737.JPG,75.937065,93.553688,-8.140782,-438.8008030617,-3.5353487794,-129.6308801641,-260.8420551689,1.06910390585577E-007,0.9999996793,1.06910390585577E-007,1.06910390585577E-007,1
Pentax_OptioA40_0_30738.JPG,76.799759,94.440331,-15.502914,-573.7018384101,-2.5546306804,-174.0552524905,-297.1614463689,4.0095863752628E-008,0.9999998797,4.0095863752628E-008,4.0095863752628E-008,1
Pentax_OptioA40_0_30739.JPG,77.469704,97.078674,-11.86351,-590.6051202918,-3.2058217311,-177.5822249254,-309.8533726652,7.68967862323219E-008,0.9999997693,7.68967862323219E-008,7.68967862323219E-008,1
Pentax_OptioA40_0_30740.JPG,77.796715,96.827255,-8.768976,-547.1935362385,-3.8778437652,-162.5089956168,-296.2322338347,1.50578692838193E-007,0.9999995483,1.50578692838193E-007,1.50578692838193E-007,1
Pentax_OptioA40_0_30741.JPG,80.342735,93.917526,-7.177022,-484.9370469897,-4.6042360438,-137.0037511683,-254.5489989204,3.1133747706947E-007,0.999999066,3.1133747706947E-007,3.1133747706947E-007,1
Pentax_OptioA40_0_30742.JPG,75.443092,89.542984,-8.1169,-345.1678548909,-3.2308325495,-99.1750928032,-219.3616481993,7.88442899997162E-008,0.9999997635,7.88442899997162E-008,7.88442899997162E-008,1
Pentax_OptioA40_0_30743.JPG,82.187813,91.543625,-9.382133,-478.7715609951,-4.3183813364,-130.4773788659,-231.4556152284,2.33930265746367E-007,0.9999992982,2.33930265746367E-007,2.33930265746367E-007,1
Pentax_OptioA40_0_30744.JPG,78.464806,96.841309,-14.647759,-638.1977604734,-3.0532901117,-192.2493961017,-317.4312356087,0.000000066,0.9999998019,0.000000066,0.000000066,1
Pentax_OptioA40_0_30745.JPG,78.341057,92.261177,-16.493093,-555.6774779441,-2.6154374509,-165.7090494738,-275.4591279275,4.26096153868959E-008,0.9999998722,4.26096153868959E-008,4.26096153868959E-008,1
Pentax_OptioA40_0_30753.JPG,77.741127,87.102615,-14.446902,-407.2691281432,-2.2767749356,-116.5030174601,-213.3570976303,3.03688519061183E-008,0.9999999089,3.03688519061183E-008,3.03688519061183E-008,1
Pentax_OptioA40_0_30754.JPG,75.515175,87.491531,-13.563208,-378.7644274497,-2.094843913,-110.4879812144,-217.6990097557,2.53172624267412E-008,0.999999924,2.53172624267412E-008,2.53172624267412E-008,1
Pentax_OptioA40_0_30755.JPG,78.324249,86.93856,-9.388798,-337.7853989963,-3.1381395421,-91.6250026594,-191.0749273717,7.186446505672E-008,0.9999997844,7.186446505672E-008,7.186446505672E-008,1
Pentax_OptioA40_0_30756.JPG,78.233894,86.802017,-8.233819,-320.9624768118,-3.4175831375,-86.3122479225,-186.9574279432,0.000000095,0.9999997149,0.000000095,0.000000095,1
Pentax_OptioA40_0_30757.JPG,79.188461,89.145111,-7.043631,-363.7945940362,-4.0729316572,-99.0039689296,-205.4801174821,0.000000183,0.999999451,0.000000183,0.000000183,1
Pentax_OptioA40_0_30758.JPG,78.98037,86.654922,-11.563078,-368.4617184299,-2.8074635287,-100.6226306368,-194.3708912608,5.16301592238235E-008,0.9999998451,5.16301592238235E-008,5.16301592238235E-008,1
Pentax_OptioA40_0_30759.JPG,77.241333,86.922966,-12.448474,-367.3736763353,-2.392171637,-103.609540241,-203.6485565219,3.40835260779204E-008,0.9999998977,3.40835260779204E-008,3.40835260779204E-008,1
Pentax_OptioA40_0_30760.JPG,79.58313,87.226753,-14.157824,-425.4030997084,-2.6475493238,-118.9165559894,-209.8320471586,0.000000044,0.999999868,0.000000044,0.000000044,1
Pentax_OptioA40_0_30761.JPG,79.658379,86.786674,-10.876943,-369.3443398189,-3.0759824923,-99.5096899121,-192.0120114042,6.75335750828332E-008,0.9999997974,6.75335750828332E-008,6.75335750828332E-008,1
Pentax_OptioA40_0_30762.JPG,75.905724,88.815811,-16.134516,-451.420013257,-2.0680146127,-135.0018268805,-242.7811647477,2.46470489369289E-008,0.9999999261,2.46470489369289E-008,2.46470489369289E-008,1
Pentax_OptioA40_0_30763.JPG,73.133652,89.414505,-11.37078,-365.1881165654,-2.3751285621,-108.9418536103,-233.770617186,3.35075601254691E-008,0.9999998995,3.35075601254691E-008,3.35075601254691E-008,1
Pentax_OptioA40_0_30764.JPG,76.541573,87.314789,-7.54845,-305.7178492789,-3.3943205309,-84.3530961718,-193.7235915718,9.28479139039766E-008,0.9999997215,9.28479139039766E-008,9.28479139039766E-008,1
Pentax_OptioA40_0_30765.JPG,77.458885,88.107971,-7.850691,-332.8889949178,-3.4644587586,-91.7782963395,-200.0893357616,9.95939102756659E-008,0.9999997012,9.95939102756659E-008,9.95939102756659E-008,1
Pentax_OptioA40_0_30766.JPG,77.059647,86.076523,-13.940035,-373.7064750244,-2.1700280135,-106.3609200284,-202.6996871343,2.72941000926716E-008,0.9999999181,2.72941000926716E-008,2.72941000926716E-008,1
Pentax_OptioA40_0_30767.JPG,75.904068,87.820625,-10.091463,-338.7344384499,-2.686702028,-96.124388492,-206.6216179821,4.57569871962711E-008,0.9999998627,4.57569871962711E-008,4.57569871962711E-008,1
Pentax_OptioA40_0_30770.JPG,78.253677,88.980232,-15.9894,-475.3807544313,-2.3975277976,-138.8587944439,-238.7128859281,3.42665726667065E-008,0.9999998972,3.42665726667065E-008,3.42665726667065E-008,1
Pentax_OptioA40_0_30771.JPG,82.583351,88.72802,-13.185058,-477.9106576086,-3.6079837906,-129.5293285196,-215.8965379843,0.000000115,0.9999996551,0.000000115,0.000000115,1
Pentax_OptioA40_0_30772.JPG,76.491249,84.920212,-10.759453,-301.7256949788,-2.4918226905,-82.8132183325,-180.5226038564,3.76549794025924E-008,0.999999887,3.76549794025924E-008,3.76549794025924E-008,1
Pentax_OptioA40_0_30773.JPG,76.490944,84.91703,-10.760252,-301.6814396999,-2.4915216444,-82.7989677097,-180.4975923012,3.7643645224395E-008,0.9999998871,3.7643645224395E-008,3.7643645224395E-008,1
Pentax_OptioA40_0_30774.JPG,73.878693,84.292816,-8.355452,-240.2090712037,-2.8401800098,-66.3544613048,-174.349471828,5.33472514409711E-008,0.99999984,5.33472514409711E-008,5.33472514409711E-008,1
Pentax_OptioA40_0_30775.JPG,73.874138,84.284561,-8.351253,-239.9982704637,-2.8409312837,-66.2908272518,-174.2792073304,5.33873448877335E-008,0.9999998398,5.33873448877335E-008,5.33873448877335E-008,1
Pentax_OptioA40_1_31061.JPG,88.90683,49.31834,-2.443477,-377.9386134625,-11.0126532073,-79.5959246632,2.3979286365,5.8666464898433E-010,3.10527324878386E-006,5.8666464898433E-010,0.9999968936,3
Pentax_OptioA40_1_31062.JPG,88.901527,49.39098,-2.402175,-376.5057105294,-11.0201630595,-79.1627754369,2.4081015843,5.80726825731875E-010,3.05085046571897E-006,5.80726825731875E-010,0.999996948,3
Pentax_OptioA40_1_31063.JPG,88.865852,49.635208,-2.070587,-370.3118451189,-11.1317303067,-77.4232578072,2.4010410235,5.84841768968866E-010,2.7481734077903E-006,5.84841768968866E-010,0.9999972507,3
Pentax_OptioA40_1_31064.JPG,88.873161,49.799232,-1.895654,-367.0977623878,-11.2011572869,-76.4456997,2.3719209536,6.02122858639832E-010,2.63964641222269E-006,6.02122858639832E-010,0.9999973591,3
Pentax_OptioA40_1_31065.JPG,89.02018,49.301807,-2.466332,-380.5276125036,-11.0628935737,-80.0853433028,2.3827774109,5.95621079818271E-010,2.99823089964039E-006,5.95621079818271E-010,0.9999970006,3
Pentax_OptioA40_1_31066.JPG,88.987175,49.377155,-2.399334,-378.3624778976,-11.067955454,-79.5114722879,2.3964068461,5.8755820478109E-010,2.94271364115084E-006,5.8755820478109E-010,0.9999970561,3
Pentax_OptioA40_1_31067.JPG,88.972397,49.639153,-2.10865,-372.5339349793,-11.167711466,-77.803355686,2.39675483,5.87353944167848E-010,2.66245703040676E-006,5.87353944167848E-010,0.9999973364,3
Pentax_OptioA40_1_31068.JPG,89.008904,49.825077,-1.941092,-369.6041373498,-11.2456025111,-76.8235810712,2.3691484117,6.03794650951907E-010,2.53193229905943E-006,6.03794650951907E-010,0.9999974669,3
Pentax_OptioA40_1_31069.JPG,88.857925,49.256725,-2.462334,-378.0278750229,-10.9864611814,-79.7663794202,2.3927142428,5.8973168058621E-010,3.20433041863374E-006,5.8973168058621E-010,0.9999967945,3
Pentax_OptioA40_1_31070.JPG,88.882896,49.342617,-2.344105,-376.5342562147,-11.0451527061,-79.2638110089,2.3991747163,5.85934133672748E-010,3.00225141728101E-006,5.85934133672748E-010,0.9999969966,3
Pentax_OptioA40_1_31071.JPG,88.789909,49.650852,-2.050391,-368.5000670474,-11.1004509058,-77.0720690514,2.4053020446,5.82355003788475E-010,2.82341805323016E-006,5.82355003788475E-010,0.9999971754,3
Pentax_OptioA40_1_31072.JPG,88.766617,49.891838,-1.878824,-363.5967113855,-11.1424295848,-75.6292715142,2.3796649283,5.97477959866577E-010,2.77767862606822E-006,5.97477959866577E-010,0.9999972211,3
Pentax_OptioA40_1_31073.JPG,88.875534,49.177757,-2.551672,-380.0897282758,-10.9632434987,-80.3420744391,2.3764255816,5.99416203178509E-010,3.3334411264695E-006,5.99416203178509E-010,0.9999966654,3
Pentax_OptioA40_1_31074.JPG,88.868629,49.356724,-2.396214,-376.3461600284,-11.0105732355,-79.2156300247,2.4059671567,5.81967647893137E-010,3.0868241888258E-006,5.81967647893137E-010,0.999996912,3
Pentax_OptioA40_1_31075.JPG,88.841957,49.734261,-2.019899,-368.1140770265,-11.1314585601,-76.8019655978,2.4003969526,5.85218568359939E-010,2.75069121966015E-006,5.85218568359939E-010,0.9999972481,3
Pentax_OptioA40_1_31076.JPG,88.772232,49.923946,-1.850113,-363.0866757827,-11.1555561268,-75.4612533656,2.3719145179,6.02126659577633E-010,2.76279342314549E-006,6.02126659577633E-010,0.999997236,3
Pentax_OptioA40_1_31077.JPG,88.790527,49.080074,-2.618684,-380.3279671699,-10.900449697,-80.6463508219,2.3615162601,6.08419881959466E-010,3.60274858922653E-006,6.08419881959466E-010,0.999996396,3
Pentax_OptioA40_1_31078.JPG,89.046448,49.286995,-2.415582,-380.9677245797,-11.1031384928,-80.1779945234,2.3752843845,6.00100904758842E-010,2.90164778240494E-006,6.00100904758842E-010,0.9999970972,3
Pentax_OptioA40_1_31079.JPG,88.888008,49.749119,-2.029915,-368.8437607891,-11.1483605914,-76.8941435768,2.3988265623,5.86138336474805E-010,2.70885018845779E-006,5.86138336474805E-010,0.99999729,3
Pentax_OptioA40_1_31080.JPG,88.620079,49.886391,-1.753371,-360.194253121,-11.1314153674,-75.0349629376,2.3526997687,6.13808167104358E-010,2.88519493322271E-006,6.13808167104358E-010,0.9999971136,3
Pentax_OptioA40_1_31081.JPG,88.480362,49.177223,-2.859444,-374.3620903725,-10.6152582255,-79.4956350388,2.3769867984,5.99079065656471E-010,0.000004718,5.99079065656471E-010,0.9999952808,3
Pentax_OptioA40_1_31082.JPG,89.070572,49.069248,-2.294951,-384.0463669575,-11.2037158509,-81.1902275862,2.320443025,6.33930485910375E-010,0.000002772,6.33930485910375E-010,0.9999972267,3
Pentax_OptioA40_1_31083.JPG,88.379959,49.62561,-1.903685,-360.2220832145,-10.9684778871,-75.6846029058,2.3887680258,5.92063445585885E-010,3.27536499212826E-006,5.92063445585885E-010,0.9999967235,3
Pentax_OptioA40_1_31084.JPG,88.868767,50.168797,-1.752326,-360.9171988431,-11.2228792805,-74.5069840977,2.3291449456,6.28438053270121E-010,2.69582408554096E-006,6.28438053270121E-010,0.9999973029,3
Pentax_OptioA40_1_31085.JPG,88.871231,48.917042,-2.707976,-384.9261970667,-10.9217880549,-81.8659516529,2.3088257313,6.41337380390671E-010,3.71750501901821E-006,6.41337380390671E-010,0.9999962812,3
Pentax_OptioA40_1_31086.JPG,89.218201,49.078098,-2.426093,-387.5618138521,-11.2165831513,-81.8126470778,2.3091145534,6.41152783690104E-010,2.76773397856753E-006,6.41152783690104E-010,0.999997231,3
Pentax_OptioA40_1_31087.JPG,88.487419,50.041893,-2.238194,-358.0365377694,-10.8019914172,-74.4325757767,2.4622750001,5.50103535866789E-010,3.59441324787772E-006,5.50103535866789E-010,0.9999964045,3
Pentax_OptioA40_1_31088.JPG,88.69149,50.069645,-1.53918,-357.8233618579,-11.2533447721,-74.1687347949,2.2707225145,6.66246561736726E-010,2.77227425723106E-006,6.66246561736726E-010,0.9999972264,3
Pentax_OptioA40_1_31089.JPG,88.459991,48.684677,-2.717295,-380.6744669825,-10.7387746944,-81.7219826078,2.2637463648,6.70909374186408E-010,4.66979732418105E-006,6.70909374186408E-010,0.9999953289,3
Pentax_OptioA40_1_31090.JPG,88.182854,48.772285,-2.193508,-370.9992390006,-10.8409269512,-79.6677736472,2.2765999931,6.62341276207909E-010,4.16254116733759E-006,6.62341276207909E-010,0.9999958361,3
Pentax_OptioA40_1_31091.JPG,89.586792,49.542912,-1.611791,-383.439758049,-11.7569345722,-79.7797179413,2.1463558169,7.54478956292715E-010,1.89762499806945E-006,7.54478956292715E-010,0.9999981009,3
Pentax_OptioA40_1_31092.JPG,89.127113,50.111134,-1.305069,-364.540694098,-11.5955408861,-75.1884019367,2.1178703935,7.76279327548842E-010,2.29428800103403E-006,7.76279327548842E-010,0.9999977042,3
Pentax_OptioA40_1_31093.JPG,90.160889,48.802296,-2.75514,-412.6650910775,-11.610085894,-86.905678658,1.9926846786,8.79802860040314E-010,2.56271681498965E-006,8.79802860040314E-010,0.9999974355,3
Pentax_OptioA40_1_31094.JPG,90.404762,49.108086,-2.246658,-409.9844002978,-11.9506493007,-85.5126826781,1.9800978155,8.90947442960707E-010,1.8463882038263E-006,8.90947442960707E-010,0.9999981518,3
Pentax_OptioA40_1_31095.JPG,90.488007,50.041401,-2.207675,-397.6624016678,-11.893295374,-81.1907806618,2.0351389166,8.43233860363978E-010,1.85061373559E-006,8.43233860363978E-010,0.9999981477,3
Pentax_OptioA40_1_31096.JPG,90.062927,51.255428,-0.894782,-365.5110573538,-12.1737958945,-72.8072283592,1.4501941959,1.5135125094031E-009,2.50956240568802E-006,1.5135125094031E-009,0.9999974874,3
Pentax_OptioA40_1_31097.JPG,89.995438,48.843311,-2.843167,-409.2028773952,-11.4709027686,-86.2504321466,2.0474910451,8.32881410630627E-010,2.78821018068162E-006,8.32881410630627E-010,0.9999972101,3
Pentax_OptioA40_1_31098.JPG,90.056229,49.115265,-2.399077,-403.6074131649,-11.6795397239,-84.4539240489,2.1155969576,7.78046296471143E-010,2.11430675388799E-006,7.78046296471143E-010,0.9999978841,3
Pentax_OptioA40_1_31099.JPG,88.620758,50.721722,-2.972781,-355.394891657,-10.4314585157,-72.7385953327,2.3576656732,6.10765841906475E-010,5.78040308405523E-006,6.10765841906475E-010,0.9999942184,3
Pentax_OptioA40_1_31100.JPG,90.14035,51.215984,-1.758114,-371.7790290149,-11.7713156741,-74.0539469157,1.8624228818,0.000000001,2.48472032455702E-006,0.000000001,0.9999975133,3
Pentax_OptioA40_1_31163.JPG,88.357483,48.956921,-3.244606,-377.8418952976,-10.4053252501,-80.8168507315,2.2435834966,6.8457277290154E-010,6.65045493961952E-006,6.8457277290154E-010,0.9999933482,3
Pentax_OptioA40_1_31164.JPG,87.998466,49.480392,-2.985151,-361.4917835292,-10.2763002023,-76.6342736771,2.3957121085,5.87964454731912E-010,6.49848707547739E-006,5.87964454731912E-010,0.9999935003,3
Pentax_OptioA40_1_31165.JPG,89.506393,50.458462,-2.240138,-371.9919405206,-11.2790808784,-75.8666347375,2.3086143362,6.41473686254633E-010,2.6013915752514E-006,6.41473686254633E-010,0.9999973973,3
Pentax_OptioA40_1_31166.JPG,89.318184,50.33976,-0.988234,-363.5690749192,-11.8344115085,-74.4815668614,1.8920596534,0.000000001,2.26472647736375E-006,0.000000001,0.9999977333,3
Pentax_OptioA40_1_31167.JPG,88.883072,50.963608,-2.297466,-353.0911652197,-10.8573220557,-71.5464898059,2.3159777175,6.36766768181468E-010,3.9367510344126E-006,6.36766768181468E-010,0.999996062,3
Pentax_OptioA40_1_31169.JPG,88.425423,49.035645,-1.205965,-366.4422447058,-11.4289054437,-78.0517756495,2.0159028971,8.59610348025461E-010,3.00108188503146E-006,8.59610348025461E-010,0.9999969972,3
Pentax_OptioA40_1_31170.JPG,89.363045,49.688431,-3.147543,-385.7079821841,-10.8722453111,-80.3475981157,2.2938644258,6.51004601621278E-010,3.96516794997745E-006,6.51004601621278E-010,0.9999960335,3
Pentax_OptioA40_1_31171.JPG,89.402794,48.598824,-3.199752,-403.3848335239,-11.0164199031,-86.0360738393,2.044652904,8.35247253242969E-010,4.40442696720601E-006,8.35247253242969E-010,0.9999955939,3
Pentax_OptioA40_1_31172.JPG,91.497284,47.893887,-4.442695,-466.7181315163,-11.7659015185,-99.4924606396,0.2516691902,0.000000005,1.25073408791332E-005,0.000000005,0.9999874826,3
Pentax_OptioA40_1_31173.JPG,91.588699,47.840218,-4.514954,-470.1167179996,-11.7989534977,-100.2729134552,0.1104199184,5.77879944228974E-009,1.39366921359044E-005,5.77879944228974E-009,0.9999860518,3
Pentax_OptioA40_1_31174.JPG,90.016922,48.459339,-2.062548,-411.0800783567,-11.9122088454,-87.2504650726,1.8913982651,0.000000001,2.09667544045104E-006,0.000000001,0.9999979014,3
Pentax_OptioA40_1_31175.JPG,89.22789,48.907005,-1.025495,-383.1147987722,-11.9563861124,-81.1981494017,1.8072231692,1.05908409150473E-009,2.18228323201784E-006,1.05908409150473E-009,0.9999978156,3
Pentax_OptioA40_1_31176.JPG,89.161995,50.671001,-0.594369,-354.1505314795,-11.922067193,-72.139326368,1.5912850343,1.31434965409924E-009,2.80277989129767E-006,1.31434965409924E-009,0.9999971946,3
Pentax_OptioA40_1_31177.JPG,88.957367,47.794205,-3.128077,-407.0647076204,-10.9260723714,-88.6890532135,1.7701665411,1.09906183304273E-009,6.34346872673529E-006,1.09906183304273E-009,0.9999936543,3
Pentax_OptioA40_1_31178.JPG,88.805588,50.33707,-3.440634,-367.3791233988,-10.3620526904,-75.8864378993,2.2679128507,6.68118446776562E-010,6.77760627924358E-006,6.68118446776562E-010,0.9999932211,3
Pentax_OptioA40_1_31179.JPG,90.007156,50.118561,-3.275559,-393.2107634028,-11.1080767923,-80.7005107988,2.1037481058,7.87318767253363E-010,3.78814666333791E-006,7.87318767253363E-010,0.9999962103,3
Pentax_OptioA40_1_31180.JPG,90.141525,49.417377,-1.099855,-394.0277958832,-12.3455122791,-81.8302437937,1.729342902,1.14486339055917E-009,0.000001599,1.14486339055917E-009,0.9999983987,3
Pentax_OptioA40_1_31181.JPG,90.144119,49.672905,-0.829812,-389.0756098663,-12.4573684747,-80.3723668718,1.5825304339,1.3259082957993E-009,0.000001656,1.3259082957993E-009,0.9999983414,3
Pentax_OptioA40_1_31182.JPG,88.731766,50.301891,-0.312085,-349.8109712307,-11.9014621163,-72.250029851,1.4482568468,1.51644635341682E-009,0.000003301,1.51644635341682E-009,0.9999966959,3
Pentax_OptioA40_1_31183.JPG,88.989853,49.40081,0.038932,-366.6233730356,-12.3512226879,-77.269788545,1.053301436,2.25088901541358E-009,3.12580179491414E-006,2.25088901541358E-009,0.9999968697,3
Pentax_OptioA40_1_31184.JPG,86.071213,54.338978,-4.135777,-272.8686972706,-8.2908350545,-52.3693143388,-0.9822818511,1.72106005337201E-008,0.0013851598,1.72106005337201E-008,0.9986148058,3
Pentax_OptioA40_1_31185.JPG,86.004341,52.646187,-4.679162,-295.0778019941,-8.2302823635,-59.652107795,0.0916891433,5.885179923875E-009,0.0005032236,5.885179923875E-009,0.9994967647,3
Pentax_OptioA40_1_31186.JPG,85.043007,50.643166,-3.466708,-296.1714414109,-8.5993218187,-63.1496239385,1.2288903934,1.88820716559025E-009,0.0001116301,1.88820716559025E-009,0.9998883661,3
Pentax_OptioA40_1_31187.JPG,82.973572,47.894203,-4.106055,-310.0646301811,-7.9432220219,-72.6664284975,-1.2510854993,2.24917662916317E-008,0.0025626674,2.24917662916317E-008,0.9974372876,3
Pentax_OptioA40_1_31188.JPG,82.95179,47.889149,-4.112297,-309.8735542087,-7.9341663632,-72.6528352911,-1.2795317983,2.313849479497E-008,0.0026603365,2.313849479497E-008,0.9973396172,3
Pentax_OptioA40_1_31189.JPG,86.723007,51.184582,-4.489014,-324.7241686269,-8.7995404198,-67.5035050504,1.2460808708,1.85606587046478E-009,0.00008982,1.85606587046478E-009,0.9999101763,3
Pentax_OptioA40_1_31190.JPG,85.683495,49.83968,-2.226933,-310.538115028,-9.5437250962,-66.8495553339,1.8074719438,1.05879718485595E-009,2.43448377813494E-005,1.05879718485595E-009,0.999975653,3
Pentax_OptioA40_1_31191.JPG,86.854866,51.844872,-1.630051,-300.1530052002,-10.0967551018,-60.5181535942,1.6606379091,1.22626834632296E-009,1.6218687063628E-005,1.22626834632296E-009,0.9999837789,3
Pentax_OptioA40_1_31198.JPG,89.700661,47.956421,-1.943938,-412.105255728,-11.86736706,-88.6808375322,1.7297110674,1.14444084903442E-009,2.57760611515482E-006,1.14444084903442E-009,0.9999974201,3
Pentax_OptioA40_1_31199.JPG,92.898811,44.55999,-1.607259,-538.8347405389,-14.4501538672,-119.9403945479,-3.3331464929,1.80863902064782E-007,3.09483613849017E-005,1.80863902064782E-007,0.9999686899,3
Pentax_OptioA40_1_31200.JPG,90.559631,50.752766,-2.669447,-391.8175540968,-11.6195145031,-78.7584127435,1.9423023913,9.25264867485863E-010,2.66985663130197E-006,9.25264867485863E-010,0.9999973283,3
Pentax_OptioA40_1_31201.JPG,85.673218,51.023827,-1.993942,-292.4345593769,-9.5023832346,-61.0379961501,1.6209747783,1.27586511243404E-009,0.000030574,1.27586511243404E-009,0.9999694234,3
Pentax_OptioA40_1_31202.JPG,85.666885,51.116657,-2.060416,-291.4382236337,-9.4550302484,-60.6858432686,1.6050330628,1.29636498927073E-009,3.25716290833163E-005,1.29636498927073E-009,0.9999674258,3
Pentax_OptioA40_1_31203.JPG,90.913498,50.914932,-2.518339,-396.0871788162,-11.8758372056,-79.0785961317,1.7542560062,1.11669264513272E-009,2.49390531596781E-006,1.11669264513272E-009,0.9999975039,3
Pentax_OptioA40_1_31204.JPG,92.92012,44.530426,-1.602829,-539.863507487,-14.4708765709,-120.2070800988,-3.393690304,1.9215211850218E-007,3.22095253392104E-005,1.9215211850218E-007,0.9999674062,3
Pentax_OptioA40_1_31205.JPG,89.166733,47.478199,-2.63187,-413.2887262834,-11.3127522448,-90.3609027493,1.6288177642,1.26593007960876E-009,4.96383093567073E-006,1.26593007960876E-009,0.9999950336,3
Pentax_OptioA40_1_31206.JPG,83.855614,50.542416,-5.157016,-291.4618162358,-7.4609883219,-63.9288881635,-0.8610755182,1.5224284246584E-008,0.0028095421,1.5224284246584E-008,0.9971904275,3
Pentax_OptioA40_1_31207.JPG,85.392502,51.690083,-4.783451,-297.565716766,-8.0492834019,-62.0963428563,0.235786706,5.09531167631118E-009,0.0005221292,5.09531167631118E-009,0.9994778606,3
Pentax_OptioA40_1_31208.JPG,85.831329,53.306911,-2.943324,-272.0652006211,-8.8357357356,-53.3412829985,0.4315468876,4.1907818323933E-009,0.000195594,4.1907818323933E-009,0.9998043977,3
Pentax_OptioA40_1_31209.JPG,86.30323,52.092609,-1.525026,-286.7922732193,-9.8757952814,-57.7335451746,1.3128825688,1.73623436301491E-009,2.86413605566926E-005,1.73623436301491E-009,0.9999713552,3
Pentax_OptioA40_1_31210.JPG,84.868019,53.570961,-3.169034,-254.5335699555,-8.3122292112,-50.0172653046,-0.3863984472,9.49039577502968E-009,0.0007476476,9.49039577502978E-009,0.9992523335,3
Pentax_OptioA40_1_31211.JPG,85.70092,53.460152,-2.979146,-268.3315402971,-8.7470795889,-52.4459907819,0.2289498217,5.13160382201066E-009,0.0002617072,5.13160382201066E-009,0.9997382826,3
Pentax_OptioA40_1_31212.JPG,85.296761,51.849457,-4.88792,-294.7625069285,-7.9493987063,-61.3871733952,0.0092047624,6.38978885139801E-009,0.0007235569,6.38978885139801E-009,0.9992764303,3
Pentax_OptioA40_1_31213.JPG,83.781593,50.548504,-5.197722,-290.5790710644,-7.4182010725,-63.807793605,-0.9685969604,1.69447432746634E-008,0.003263742,1.69447432746634E-008,0.9967362241,3
Pentax_OptioA40_1_31214.JPG,85.603012,50.288708,-5.001339,-321.836784637,-8.2252549112,-69.4599327862,0.5009541093,3.90922715774294E-009,0.0003359507,3.90922715774294E-009,0.9996640415,3
Pentax_OptioA40_1_31215.JPG,86.467049,52.661251,-4.748367,-303.436625565,-8.4007467753,-61.0957708881,0.199030053,5.28682814763168E-009,0.0003812112,5.28682814763168E-009,0.9996187783,3
Pentax_OptioA40_1_31216.JPG,82.940079,54.956371,-4.127989,-216.6684448512,-7.0478688705,-41.9007183054,-3.9383883015,3.0327148419049E-007,0.0845950475,3.03271484201102E-007,0.915404346,3
Pentax_OptioA40_1_31217.JPG,85.716309,50.103443,-2.163453,-306.921182826,-9.5540576875,-65.6030197258,1.8143624643,1.05152703608403E-009,2.39291548051978E-005,1.05152703608403E-009,0.9999760687,3
Pentax_OptioA40_1_31218.JPG,85.812645,52.012772,-2.545352,-284.965945785,-9.1687169345,-57.8678904593,1.3515129466,1.67039644350589E-009,0.000055882,1.67039644350589E-009,0.9999441147,3
